
                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013a (8.1.0.604) 64-bit (glnxa64)
                             February 15, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> X-ray simulation startup file...
====== With Self Absorption, Transmission Detector Resolution is 16
====== Fluorescence Detector Resolution is 2000
====== Angle Number  1 of 8: 0
====== Angle Number  2 of 8: 2.571429e+01
====== Angle Number  3 of 8: 5.142857e+01
====== Angle Number  4 of 8: 7.714286e+01
====== Angle Number  5 of 8: 1.028571e+02
====== Angle Number  6 of 8: 1.285714e+02
====== Angle Number  7 of 8: 1.542857e+02
====== Angle Number  8 of 8: 180
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> ============================ Attenuation Transmission Reconstruction
  43     44    331    7.48369395e-01   1.1e-01     1.0e+00      3.601e-01
  44     45    341    7.48365228e-01   4.4e-01     1.0e+00      3.601e-01
  45     46    345    7.48363004e-01   1.4e-01     1.0e+00      3.601e-01
  46     47    355    7.48355320e-01   9.6e-01     1.0e+00      3.600e-01
  47     48    359    7.48349823e-01   1.8e-01     1.0e+00      3.600e-01
  48     49    366    7.48347936e-01   1.4e-01     1.0e+00      3.600e-01
  49     50    376    7.48343588e-01   2.1e-01     1.0e+00      3.600e-01
  50     51    379    7.48341493e-01   1.7e-01     1.0e+00      3.600e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.49918256e-05   2.1e-05     1.0e+00      4.285e+00
   1      2      5    4.43132538e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.63735994e-06   3.2e-06     1.0e+00      4.278e+00
   3      4     23    9.91541263e-07   1.6e-06     1.0e+00      4.251e+00
   4      5     33    8.30239271e-07   1.1e-06     1.0e+00      4.252e+00
   5      6     43    7.31753281e-07   1.0e-06     1.0e+00      4.238e+00
   6      7     53    6.58821496e-07   1.0e-06     1.0e+00      4.238e+00
   7      8     63    6.00391647e-07   8.4e-07     1.0e+00      4.227e+00
   8      9     73    5.51908975e-07   8.0e-07     1.0e+00      4.228e+00
   9     10     83    5.10639146e-07   7.4e-07     1.0e+00      4.220e+00
  10     11     93    4.75045532e-07   7.1e-07     1.0e+00      4.221e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47817940e-01   3.9e-01     1.0e+00      3.600e-01
   1      2      4    7.47789690e-01   6.2e-01     1.0e+00      3.600e-01
   2      3      8    7.47786316e-01   1.1e-01     1.0e+00      3.600e-01
   3      4     16    7.47781987e-01   7.6e-02     1.0e+00      3.600e-01
   4      5     26    7.47776921e-01   4.6e-01     1.0e+00      3.600e-01
   5      6     33    7.47773831e-01   1.2e-01     1.0e+00      3.600e-01
   6      7     43    7.47767671e-01   4.2e-01     1.0e+00      3.600e-01
   7      8     47    7.47763839e-01   1.2e-01     1.0e+00      3.600e-01
   8      9     57    7.47761148e-01   3.7e-01     1.0e+00      3.600e-01
   9     10     61    7.47760282e-01   7.6e-02     1.0e+00      3.600e-01
  10     11     71    7.47755361e-01   5.6e-01     1.0e+00      3.599e-01
  11     12     75    7.47752648e-01   2.8e-01     1.0e+00      3.599e-01
  12     13     82    7.47750718e-01   4.6e-02     1.0e+00      3.599e-01
  13     14     92    7.47745453e-01   2.5e-01     1.0e+00      3.599e-01
  14     15     98    7.47741256e-01   1.5e-01     1.0e+00      3.599e-01
  15     16    102    7.47740818e-01   9.4e-02     1.0e+00      3.599e-01
  16     17    112    7.47733029e-01   5.0e-01     1.0e+00      3.598e-01
  17     18    117    7.47727717e-01   1.6e-01     1.0e+00      3.598e-01
  18     19    122    7.47726438e-01   7.8e-02     1.0e+00      3.598e-01
  19     20    132    7.47724414e-01   1.4e-01     1.0e+00      3.598e-01
  20     21    139    7.47722968e-01   1.1e-01     1.0e+00      3.598e-01
  21     22    149    7.47721170e-01   1.5e-01     1.0e+00      3.598e-01
  22     23    156    7.47719684e-01   1.2e-01     1.0e+00      3.598e-01
  23     24    166    7.47716225e-01   1.0e-01     1.0e+00      3.598e-01
  24     25    173    7.47713101e-01   1.1e-01     1.0e+00      3.598e-01
  25     26    183    7.47706139e-01   1.9e-01     1.0e+00      3.598e-01
  26     27    189    7.47700033e-01   6.2e-02     1.0e+00      3.598e-01
  27     28    199    7.47697569e-01   3.4e-01     1.0e+00      3.597e-01
  28     29    202    7.47696251e-01   2.1e-01     1.0e+00      3.597e-01
  29     30    208    7.47695383e-01   7.2e-02     1.0e+00      3.597e-01
  30     31    218    7.47684588e-01   8.1e-01     1.0e+00      3.597e-01
  31     32    221    7.47679416e-01   9.6e-02     1.0e+00      3.597e-01
  32     33    227    7.47676202e-01   7.2e-02     1.0e+00      3.597e-01
  33     34    235    7.47675074e-01   3.3e-02     1.0e+00      3.597e-01
  34     35    245    7.47671998e-01   1.9e-01     1.0e+00      3.597e-01
  35     36    248    7.47671128e-01   4.5e-02     1.0e+00      3.597e-01
  36     37    253    7.47669737e-01   1.1e-01     1.0e+00      3.597e-01
  37     38    263    7.47668876e-01   1.0e-01     1.0e+00      3.597e-01
  38     39    270    7.47668374e-01   7.3e-02     1.0e+00      3.597e-01
  39     40    280    7.47666917e-01   1.6e-01     1.0e+00      3.596e-01
  40     41    283    7.47666011e-01   7.9e-02     1.0e+00      3.596e-01
  41     42    290    7.47665514e-01   5.4e-02     1.0e+00      3.596e-01
  42     43    300    7.47663527e-01   4.4e-01     1.0e+00      3.596e-01
  43     44    304    7.47662056e-01   8.1e-02     1.0e+00      3.596e-01
  44     45    311    7.47661594e-01   3.4e-02     1.0e+00      3.596e-01
  45     46    321    7.47655512e-01   4.4e-01     1.0e+00      3.596e-01
  46     47    323    7.47652104e-01   1.3e-01     1.0e+00      3.596e-01
  47     48    328    7.47650389e-01   5.6e-02     1.0e+00      3.596e-01
  48     49    338    7.47649554e-01   6.3e-02     1.0e+00      3.596e-01
  49     50    343    7.47649103e-01   3.4e-02     1.0e+00      3.596e-01
  50     51    353    7.47648042e-01   6.7e-02     1.0e+00      3.596e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50646861e-05   2.1e-05     1.0e+00      4.282e+00
   1      2      5    4.45251036e-06   1.4e-05     1.0e+00      4.284e+00
   2      3     13    1.63921823e-06   3.1e-06     1.0e+00      4.275e+00
   3      4     23    9.88475862e-07   1.6e-06     1.0e+00      4.249e+00
   4      5     33    8.26831524e-07   1.0e-06     1.0e+00      4.249e+00
   5      6     43    7.28462898e-07   1.0e-06     1.0e+00      4.236e+00
   6      7     53    6.55753997e-07   9.6e-07     1.0e+00      4.236e+00
   7      8     63    5.97569177e-07   8.3e-07     1.0e+00      4.226e+00
   8      9     73    5.49318059e-07   7.6e-07     1.0e+00      4.227e+00
   9     10     83    5.08261587e-07   7.3e-07     1.0e+00      4.219e+00
  10     11     93    4.72864771e-07   6.7e-07     1.0e+00      4.220e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47629551e-01   6.8e-02     1.0e+00      3.596e-01
   1      2      7    7.47628694e-01   3.8e-02     1.0e+00      3.596e-01
   2      3     17    7.47627598e-01   1.9e-01     1.0e+00      3.596e-01
   3      4     21    7.47626977e-01   5.3e-02     1.0e+00      3.596e-01
   4      5     31    7.47626282e-01   1.1e-01     1.0e+00      3.596e-01
   5      6     39    7.47625839e-01   3.5e-02     1.0e+00      3.596e-01
   6      7     49    7.47625080e-01   2.0e-01     1.0e+00      3.596e-01
   7      8     56    7.47624432e-01   5.1e-02     1.0e+00      3.596e-01
   8      9     66    7.47622574e-01   3.7e-01     1.0e+00      3.596e-01
   9     10     70    7.47621267e-01   1.0e-01     1.0e+00      3.596e-01
  10     11     80    7.47620681e-01   1.0e-01     1.0e+00      3.596e-01
  11     12     84    7.47620532e-01   4.9e-02     1.0e+00      3.596e-01
  12     13     94    7.47618881e-01   2.5e-01     1.0e+00      3.596e-01
  13     14     98    7.47617720e-01   1.2e-01     1.0e+00      3.596e-01
  14     15    102    7.47617462e-01   8.9e-02     1.0e+00      3.596e-01
  15     16    112    7.47616591e-01   8.4e-02     1.0e+00      3.596e-01
  16     17    115    7.47616105e-01   3.9e-02     1.0e+00      3.596e-01
  17     18    125    7.47615640e-01   8.4e-02     1.0e+00      3.596e-01
  18     19    135    7.47615278e-01   5.6e-02     1.0e+00      3.596e-01
  19     20    145    7.47614956e-01   9.1e-02     1.0e+00      3.596e-01
  20     21    155    7.47614642e-01   5.7e-02     1.0e+00      3.596e-01
  21     22    165    7.47614334e-01   9.1e-02     1.0e+00      3.596e-01
  22     23    175    7.47614030e-01   5.8e-02     1.0e+00      3.596e-01
  23     24    185    7.47613731e-01   9.2e-02     1.0e+00      3.596e-01
  24     25    195    7.47613435e-01   5.9e-02     1.0e+00      3.596e-01
  25     26    205    7.47613144e-01   9.2e-02     1.0e+00      3.596e-01
  26     27    215    7.47612856e-01   5.9e-02     1.0e+00      3.596e-01
  27     28    225    7.47612571e-01   9.3e-02     1.0e+00      3.595e-01
  28     29    235    7.47612290e-01   5.9e-02     1.0e+00      3.595e-01
  29     30    245    7.47612012e-01   9.2e-02     1.0e+00      3.595e-01
  30     31    255    7.47611737e-01   5.9e-02     1.0e+00      3.595e-01
  31     32    265    7.47611465e-01   9.2e-02     1.0e+00      3.595e-01
  32     33    275    7.47611195e-01   5.8e-02     1.0e+00      3.595e-01
  33     34    285    7.47610929e-01   9.1e-02     1.0e+00      3.595e-01
  34     35    295    7.47610666e-01   5.8e-02     1.0e+00      3.595e-01
  35     36    305    7.47610405e-01   9.0e-02     1.0e+00      3.595e-01
  36     37    315    7.47610147e-01   5.7e-02     1.0e+00      3.595e-01
  37     38    325    7.47609892e-01   8.9e-02     1.0e+00      3.595e-01
  38     39    335    7.47609639e-01   5.7e-02     1.0e+00      3.595e-01
  39     40    345    7.47609389e-01   8.9e-02     1.0e+00      3.595e-01
  40     41    355    7.47609142e-01   5.6e-02     1.0e+00      3.595e-01
  41     42    365    7.47608897e-01   8.8e-02     1.0e+00      3.595e-01
  42     43    375    7.47608654e-01   5.6e-02     1.0e+00      3.595e-01
  43     44    385    7.47608414e-01   8.7e-02     1.0e+00      3.595e-01
  44     45    395    7.47608177e-01   5.5e-02     1.0e+00      3.595e-01
  45     46    405    7.47607942e-01   8.6e-02     1.0e+00      3.595e-01
  46     47    415    7.47607710e-01   5.4e-02     1.0e+00      3.595e-01
  47     48    425    7.47607479e-01   8.5e-02     1.0e+00      3.595e-01
  48     49    435    7.47607251e-01   5.4e-02     1.0e+00      3.595e-01
  49     50    445    7.47607026e-01   8.4e-02     1.0e+00      3.595e-01
  50     51    455    7.47606803e-01   5.3e-02     1.0e+00      3.595e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50734035e-05   2.1e-05     1.0e+00      4.282e+00
   1      2      5    4.45797054e-06   1.4e-05     1.0e+00      4.284e+00
   2      3     13    1.63960121e-06   3.1e-06     1.0e+00      4.275e+00
   3      4     23    9.87750234e-07   1.6e-06     1.0e+00      4.249e+00
   4      5     33    8.26011510e-07   1.0e-06     1.0e+00      4.250e+00
   5      6     43    7.27653754e-07   1.0e-06     1.0e+00      4.236e+00
   6      7     53    6.54986903e-07   9.4e-07     1.0e+00      4.236e+00
   7      8     63    5.96853635e-07   8.4e-07     1.0e+00      4.226e+00
   8      9     73    5.48654517e-07   7.5e-07     1.0e+00      4.227e+00
   9     10     83    5.07648451e-07   7.3e-07     1.0e+00      4.219e+00
  10     11     93    4.72300098e-07   6.6e-07     1.0e+00      4.221e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47604667e-01   5.3e-02     1.0e+00      3.595e-01
   1      2     23    7.47584702e-01   2.8e-01     1.0e+00      3.595e-01
   2      3     26    7.47584218e-01   5.8e-02     1.0e+00      3.595e-01
   3      4     32    7.47583562e-01   6.1e-02     1.0e+00      3.595e-01
   4      5     39    7.47583372e-01   2.0e-02     1.0e+00      3.595e-01
   5      6     46    7.47583280e-01   4.7e-02     1.0e+00      3.595e-01
   6      7     53    7.47583219e-01   1.6e-02     1.0e+00      3.595e-01
   7      8     63    7.47583013e-01   2.9e-02     1.0e+00      3.595e-01
   8      9     73    7.47582915e-01   1.5e-02     1.0e+00      3.595e-01
   9     10     78    7.47582891e-01   3.1e-03     1.0e+00      3.595e-01
  10     11     88    7.47582759e-01   3.5e-02     1.0e+00      3.595e-01
  11     12     93    7.47582690e-01   6.9e-03     1.0e+00      3.595e-01
  12     13     98    7.47582677e-01   1.1e-02     1.0e+00      3.595e-01
  13     14    108    7.47582636e-01   2.3e-02     1.0e+00      3.595e-01
  14     15    118    7.47582602e-01   1.4e-02     1.0e+00      3.595e-01
  15     16    128    7.47582578e-01   3.8e-02     1.0e+00      3.595e-01
  16     17    138    7.47582558e-01   1.5e-02     1.0e+00      3.595e-01
  17     18    148    7.47582539e-01   3.7e-02     1.0e+00      3.595e-01
  18     19    158    7.47582520e-01   1.6e-02     1.0e+00      3.595e-01
  19     20    168    7.47582501e-01   3.6e-02     1.0e+00      3.595e-01
  20     21    178    7.47582483e-01   1.6e-02     1.0e+00      3.595e-01
  21     22    188    7.47582465e-01   3.6e-02     1.0e+00      3.595e-01
  22     23    198    7.47582447e-01   1.6e-02     1.0e+00      3.595e-01
  23     24    208    7.47582430e-01   3.6e-02     1.0e+00      3.595e-01
  24     25    218    7.47582412e-01   1.5e-02     1.0e+00      3.595e-01
  25     26    228    7.47582395e-01   3.5e-02     1.0e+00      3.595e-01
  26     27    238    7.47582378e-01   1.5e-02     1.0e+00      3.595e-01
  27     28    248    7.47582362e-01   3.5e-02     1.0e+00      3.595e-01
  28     29    258    7.47582345e-01   1.5e-02     1.0e+00      3.596e-01
  29     30    268    7.47582329e-01   3.5e-02     1.0e+00      3.596e-01
  30     31    278    7.47582313e-01   1.5e-02     1.0e+00      3.596e-01
  31     32    288    7.47582297e-01   3.4e-02     1.0e+00      3.596e-01
  32     33    298    7.47582282e-01   1.5e-02     1.0e+00      3.596e-01
  33     34    308    7.47582266e-01   3.4e-02     1.0e+00      3.596e-01
  34     35    318    7.47582251e-01   1.5e-02     1.0e+00      3.596e-01
  35     36    328    7.47582236e-01   3.4e-02     1.0e+00      3.596e-01
  36     37    338    7.47582221e-01   1.5e-02     1.0e+00      3.596e-01
  37     38    348    7.47582206e-01   3.4e-02     1.0e+00      3.596e-01
  38     39    358    7.47582191e-01   1.5e-02     1.0e+00      3.596e-01
  39     40    368    7.47582177e-01   3.3e-02     1.0e+00      3.596e-01
  40     41    378    7.47582163e-01   1.5e-02     1.0e+00      3.596e-01
  41     42    388    7.47582148e-01   3.3e-02     1.0e+00      3.596e-01
  42     43    398    7.47582134e-01   1.4e-02     1.0e+00      3.596e-01
  43     44    408    7.47582121e-01   3.3e-02     1.0e+00      3.596e-01
  44     45    418    7.47582107e-01   1.4e-02     1.0e+00      3.596e-01
  45     46    428    7.47582093e-01   3.3e-02     1.0e+00      3.596e-01
  46     47    438    7.47582080e-01   1.4e-02     1.0e+00      3.596e-01
  47     48    448    7.47582067e-01   3.2e-02     1.0e+00      3.596e-01
  48     49    458    7.47582054e-01   1.4e-02     1.0e+00      3.596e-01
  49     50    468    7.47582041e-01   3.2e-02     1.0e+00      3.596e-01
  50     51    478    7.47582028e-01   1.4e-02     1.0e+00      3.596e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50926487e-05   2.1e-05     1.0e+00      4.283e+00
   1      2      5    4.46873352e-06   1.4e-05     1.0e+00      4.285e+00
   2      3     13    1.64022413e-06   3.1e-06     1.0e+00      4.276e+00
   3      4     23    9.86468138e-07   1.7e-06     1.0e+00      4.250e+00
   4      5     33    8.24505516e-07   1.0e-06     1.0e+00      4.251e+00
   5      6     43    7.26139983e-07   1.0e-06     1.0e+00      4.238e+00
   6      7     53    6.53533864e-07   9.3e-07     1.0e+00      4.238e+00
   7      8     63    5.95483897e-07   8.4e-07     1.0e+00      4.228e+00
   8      9     73    5.47374420e-07   7.3e-07     1.0e+00      4.229e+00
   9     10     83    5.06458842e-07   7.2e-07     1.0e+00      4.221e+00
  10     11     93    4.71200224e-07   6.5e-07     1.0e+00      4.223e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47581592e-01   1.6e-02     1.0e+00      3.596e-01
   1      2      4    7.47581570e-01   1.6e-02     1.0e+00      3.596e-01
   2      3     11    7.47581554e-01   7.9e-03     1.0e+00      3.596e-01
   3      4     21    7.47581530e-01   3.4e-02     1.0e+00      3.596e-01
   4      5     29    7.47581512e-01   5.0e-03     1.0e+00      3.596e-01
   5      6     39    7.47581483e-01   2.7e-02     1.0e+00      3.596e-01
   6      7     45    7.47581460e-01   6.9e-03     1.0e+00      3.596e-01
   7      8     55    7.47581424e-01   1.4e-02     1.0e+00      3.596e-01
   8      9     61    7.47581401e-01   7.5e-03     1.0e+00      3.596e-01
   9     10     71    7.47581383e-01   1.3e-02     1.0e+00      3.596e-01
  10     11     73    7.47581379e-01   1.1e-02     1.0e+00      3.596e-01
  11     12     83    7.47581359e-01   1.6e-02     1.0e+00      3.596e-01
  12     13     93    7.47581342e-01   4.4e-03     1.0e+00      3.596e-01
  13     14     98    7.47581337e-01   6.8e-03     1.0e+00      3.596e-01
  14     15    108    7.47581266e-01   2.4e-02     1.0e+00      3.596e-01
  15     16    113    7.47581206e-01   1.5e-02     1.0e+00      3.596e-01
  16     17    123    7.47581194e-01   1.2e-02     1.0e+00      3.596e-01
  17     18    131    7.47581186e-01   3.9e-03     1.0e+00      3.596e-01
  18     19    141    7.47581173e-01   2.6e-02     1.0e+00      3.596e-01
  19     20    144    7.47581166e-01   8.1e-03     1.0e+00      3.596e-01
  20     21    151    7.47581160e-01   7.9e-03     1.0e+00      3.596e-01
  21     22    161    7.47581146e-01   2.8e-02     1.0e+00      3.596e-01
  22     23    165    7.47581137e-01   1.0e-02     1.0e+00      3.596e-01
  23     24    175    7.47581128e-01   1.7e-02     1.0e+00      3.596e-01
  24     25    179    7.47581123e-01   4.8e-03     1.0e+00      3.596e-01
  25     26    189    7.47581100e-01   1.6e-02     1.0e+00      3.596e-01
  26     27    194    7.47581081e-01   5.4e-03     1.0e+00      3.596e-01
  27     28    204    7.47580995e-01   4.3e-02     1.0e+00      3.596e-01
  28     29    208    7.47580926e-01   1.5e-02     1.0e+00      3.596e-01
  29     30    212    7.47580921e-01   1.0e-02     1.0e+00      3.596e-01
  30     31    220    7.47580912e-01   2.1e-03     1.0e+00      3.596e-01
  31     32    228    7.47580906e-01   4.2e-03     1.0e+00      3.596e-01
  32     33    236    7.47580901e-01   2.2e-03     1.0e+00      3.596e-01
  33     34    246    7.47580885e-01   2.4e-02     1.0e+00      3.596e-01
  34     35    250    7.47580874e-01   1.1e-02     1.0e+00      3.596e-01
  35     36    257    7.47580870e-01   3.1e-03     1.0e+00      3.596e-01
  36     37    267    7.47580850e-01   2.8e-02     1.0e+00      3.596e-01
  37     38    271    7.47580838e-01   1.6e-02     1.0e+00      3.596e-01
  38     39    275    7.47580834e-01   6.9e-03     1.0e+00      3.596e-01
  39     40    283    7.47580829e-01   4.6e-03     1.0e+00      3.596e-01
  40     41    290    7.47580825e-01   6.0e-03     1.0e+00      3.596e-01
  41     42    297    7.47580821e-01   6.5e-03     1.0e+00      3.596e-01
  42     43    304    7.47580817e-01   6.8e-03     1.0e+00      3.596e-01
  43     44    311    7.47580814e-01   7.6e-03     1.0e+00      3.596e-01
  44     45    318    7.47580810e-01   6.9e-03     1.0e+00      3.596e-01
  45     46    328    7.47580712e-01   4.6e-02     1.0e+00      3.597e-01
  46     47    333    7.47580634e-01   7.7e-03     1.0e+00      3.597e-01
  47     48    337    7.47580628e-01   7.8e-03     1.0e+00      3.597e-01
  48     49    344    7.47580625e-01   6.1e-03     1.0e+00      3.597e-01
  49     50    351    7.47580622e-01   2.3e-03     1.0e+00      3.597e-01
  50     51    361    7.47580610e-01   2.9e-02     1.0e+00      3.597e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50925323e-05   2.1e-05     1.0e+00      4.284e+00
   1      2      5    4.46759780e-06   1.4e-05     1.0e+00      4.286e+00
   2      3     13    1.64024486e-06   3.1e-06     1.0e+00      4.277e+00
   3      4     23    9.86700894e-07   1.7e-06     1.0e+00      4.251e+00
   4      5     33    8.24716376e-07   1.0e-06     1.0e+00      4.252e+00
   5      6     43    7.26323851e-07   1.0e-06     1.0e+00      4.238e+00
   6      7     53    6.53694600e-07   9.3e-07     1.0e+00      4.239e+00
   7      8     63    5.95624392e-07   8.4e-07     1.0e+00      4.229e+00
   8      9     73    5.47498101e-07   7.3e-07     1.0e+00      4.230e+00
   9     10     83    5.06568314e-07   7.2e-07     1.0e+00      4.222e+00
  10     11     93    4.71297742e-07   6.5e-07     1.0e+00      4.223e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47581269e-01   2.8e-02     1.0e+00      3.597e-01
   1      2      4    7.47581261e-01   9.9e-03     1.0e+00      3.597e-01
   2      3      8    7.47581259e-01   6.5e-03     1.0e+00      3.597e-01
   3      4     18    7.47581252e-01   8.9e-03     1.0e+00      3.597e-01
   4      5     22    7.47581249e-01   5.4e-03     1.0e+00      3.597e-01
   5      6     32    7.47581244e-01   5.4e-03     1.0e+00      3.597e-01
   6      7     39    7.47581240e-01   3.9e-03     1.0e+00      3.597e-01
   7      8     49    7.47581230e-01   2.2e-02     1.0e+00      3.597e-01
   8      9     53    7.47581223e-01   8.8e-03     1.0e+00      3.597e-01
   9     10     57    7.47581221e-01   5.6e-03     1.0e+00      3.597e-01
  10     11     67    7.47581206e-01   2.5e-02     1.0e+00      3.597e-01
  11     12     70    7.47581198e-01   1.4e-02     1.0e+00      3.597e-01
  12     13     77    7.47581192e-01   2.0e-03     1.0e+00      3.597e-01
  13     14     87    7.47581182e-01   1.8e-02     1.0e+00      3.597e-01
  14     15     91    7.47581177e-01   1.1e-02     1.0e+00      3.597e-01
  15     16    101    7.47581172e-01   4.9e-03     1.0e+00      3.597e-01
  16     17    111    7.47581168e-01   1.1e-02     1.0e+00      3.597e-01
  17     18    121    7.47581164e-01   5.0e-03     1.0e+00      3.597e-01
  18     19    131    7.47581161e-01   1.2e-02     1.0e+00      3.597e-01
  19     20    141    7.47581157e-01   5.6e-03     1.0e+00      3.597e-01
  20     21    151    7.47581153e-01   1.2e-02     1.0e+00      3.597e-01
  21     22    161    7.47581150e-01   5.7e-03     1.0e+00      3.597e-01
  22     23    171    7.47581146e-01   1.2e-02     1.0e+00      3.597e-01
  23     24    181    7.47581143e-01   5.7e-03     1.0e+00      3.597e-01
  24     25    191    7.47581139e-01   1.2e-02     1.0e+00      3.597e-01
  25     26    201    7.47581136e-01   5.7e-03     1.0e+00      3.597e-01
  26     27    211    7.47581132e-01   1.2e-02     1.0e+00      3.597e-01
  27     28    221    7.47581129e-01   5.8e-03     1.0e+00      3.597e-01
  28     29    231    7.47581126e-01   1.3e-02     1.0e+00      3.597e-01
  29     30    241    7.47581122e-01   5.8e-03     1.0e+00      3.597e-01
  30     31    251    7.47581119e-01   1.3e-02     1.0e+00      3.597e-01
  31     32    261    7.47581116e-01   5.8e-03     1.0e+00      3.597e-01
  32     33    271    7.47581113e-01   1.3e-02     1.0e+00      3.597e-01
  33     34    281    7.47581109e-01   5.8e-03     1.0e+00      3.597e-01
  34     35    291    7.47581106e-01   1.2e-02     1.0e+00      3.597e-01
  35     36    301    7.47581103e-01   5.7e-03     1.0e+00      3.597e-01
  36     37    311    7.47581100e-01   1.2e-02     1.0e+00      3.597e-01
  37     38    321    7.47581097e-01   5.7e-03     1.0e+00      3.597e-01
  38     39    331    7.47581094e-01   1.2e-02     1.0e+00      3.597e-01
  39     40    341    7.47581090e-01   5.7e-03     1.0e+00      3.597e-01
  40     41    351    7.47581087e-01   1.2e-02     1.0e+00      3.597e-01
  41     42    361    7.47581084e-01   5.7e-03     1.0e+00      3.597e-01
  42     43    371    7.47581081e-01   1.2e-02     1.0e+00      3.597e-01
  43     44    381    7.47581078e-01   5.6e-03     1.0e+00      3.597e-01
  44     45    391    7.47581075e-01   1.2e-02     1.0e+00      3.597e-01
  45     46    401    7.47581072e-01   5.6e-03     1.0e+00      3.597e-01
  46     47    411    7.47581069e-01   1.2e-02     1.0e+00      3.597e-01
  47     48    421    7.47581067e-01   5.5e-03     1.0e+00      3.597e-01
  48     49    431    7.47581064e-01   1.2e-02     1.0e+00      3.597e-01
  49     50    441    7.47581061e-01   5.5e-03     1.0e+00      3.597e-01
  50     51    451    7.47581058e-01   1.2e-02     1.0e+00      3.597e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50930340e-05   2.1e-05     1.0e+00      4.285e+00
   1      2      5    4.46745872e-06   1.4e-05     1.0e+00      4.286e+00
   2      3     13    1.64023426e-06   3.1e-06     1.0e+00      4.277e+00
   3      4     23    9.86756072e-07   1.7e-06     1.0e+00      4.251e+00
   4      5     33    8.24763457e-07   1.0e-06     1.0e+00      4.252e+00
   5      6     43    7.26364105e-07   1.0e-06     1.0e+00      4.238e+00
   6      7     53    6.53729385e-07   9.3e-07     1.0e+00      4.239e+00
   7      8     63    5.95654369e-07   8.4e-07     1.0e+00      4.229e+00
   8      9     73    5.47524050e-07   7.3e-07     1.0e+00      4.230e+00
   9     10     83    5.06590819e-07   7.2e-07     1.0e+00      4.222e+00
  10     11     93    4.71317301e-07   6.5e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47580901e-01   1.2e-02     1.0e+00      3.597e-01
   1      2      7    7.47580898e-01   2.0e-03     1.0e+00      3.597e-01
   2      3     17    7.47580893e-01   1.9e-02     1.0e+00      3.597e-01
   3      4     21    7.47580890e-01   3.2e-03     1.0e+00      3.597e-01
   4      5     31    7.47580885e-01   2.6e-02     1.0e+00      3.597e-01
   5      6     34    7.47580883e-01   3.5e-03     1.0e+00      3.597e-01
   6      7     44    7.47580876e-01   2.2e-02     1.0e+00      3.597e-01
   7      8     48    7.47580872e-01   9.0e-03     1.0e+00      3.597e-01
   8      9     58    7.47580866e-01   1.4e-02     1.0e+00      3.597e-01
   9     10     63    7.47580862e-01   3.2e-03     1.0e+00      3.597e-01
  10     11     73    7.47580856e-01   3.7e-03     1.0e+00      3.597e-01
  11     12     80    7.47580852e-01   2.3e-03     1.0e+00      3.597e-01
  12     13     90    7.47580846e-01   3.5e-03     1.0e+00      3.597e-01
  13     14     96    7.47580843e-01   4.9e-03     1.0e+00      3.597e-01
  14     15    106    7.47580838e-01   3.5e-03     1.0e+00      3.597e-01
  15     16    114    7.47580835e-01   5.7e-03     1.0e+00      3.597e-01
  16     17    124    7.47580832e-01   8.3e-03     1.0e+00      3.597e-01
  17     18    131    7.47580829e-01   5.0e-03     1.0e+00      3.597e-01
  18     19    141    7.47580825e-01   1.3e-02     1.0e+00      3.597e-01
  19     20    148    7.47580821e-01   5.9e-03     1.0e+00      3.597e-01
